;x D1;x Harissons D1 NGD;x Harissons D1 AGD;y D1;y Harissons D1 NGD;y Harissons D1 AGD
4,16;;15,125624551199998;14,64293038314035;;0,3665245102903902;0,4371410457335991
4,17;;15,168943827585998;14,697706613172041;;0,3654933774646872;0,4373343354993424
4,18;;15,212004858507466;14,75238347776936;;0,36446505394732176;0,43752591541318286
4,19;;15,254806977153486;14,806958895322861;;0,363439531746912;0,43771553036368904
4,2;;15,297349560938565;14,861430800637905;;0,3624168029483911;0,4379029237108584
4,21;;15,339632031117382;14,915797145228627;;0,3613968597104837;0,43808783730213335
4,22;;15,3816538523886;14,970055897606336;;0,3603796942632662;0,43827001148937195
4,2299999999999995;;15,423414532488419;15,024205043562448;;0,35936529890580654;0,4384491851467856
4,24;;15,464913621774087;15,078242586445736;;0,3583536660038822;0,43862509568985086
4,25;16,5;15,50615071279782;15,132166547433934;0,333333333;0,3573447879877737;0,4387974790952064
4,26;;15,547125439871515;15,185974965799588;;0,3563386573501313;0,43896606992154236
4,2700000000000005;;15,587837478622626;15,23966589917009;;0,3553352666439129;0,4391306013314922
4,279999999999999;;15,628286545541572;15,293237423781775;;0,3543346084803919;0,43929080511453283
4,29;;15,668472397521136;15,346687634728227;;0,3533366755272301;0,4394464117109044
4,3;;15,708394831388096;15,400014646202418;;0,3523414605066183;0,43959715023655316
4,31;;15,74805368342762;15,453216591732955;;0,35134895619347783;0,43974274850910744
4,32;;15,787448828900686;15,506291624414185;;0,3503591554137241;0,43988293307489307
4,33;;15,826580181554927;15,559237917130133;;0,34937205104258995;0,4400174292369924
4,34;;15,865447693129319;15,612053662772354;;0,3483876360030056;0,44014596108435594
4,35;;15,904051352853;15,664737074451498;;0,34740590326403537;0,4402682515219701
4,36;;15,942391186938634;15,717286385702689;;0,34642684583936756;0,4403840223020862
4,37;;15,980467258070643;15,76969985068456;;0,3454504567858581;0,4404929940565169
4,38;;16,0182796648887;15,821975744372066;;0,34447672920212363;0,4405948863300025
4,390000000000001;;16,055828541466788;15,874112362742903;;0,3435056562271848;0,44068941761465186
4,3999999999999995;;16,09311405678819;15,926108022957573;;0,3425372310391573;0,4407763053854613
4,41;;16,130136414216757;15,97796106353315;;0,34157144685398855;0,440855266136914
4,42;;16,16689585096475;16,029669844510543;;0,3406082969242405;0,4409260154206622
4,43;;16,203392637557656;16,081232747615445;;0,3396477745379144;0,44098826788429485
4,44;;16,239627077296227;16,13264817641285;;0,33868987301731857;0,44104173731119106
4,45;;16,275599505716077;16,183914556455075;;0,3377345857179775;0,44108613666146107
4,46;;16,31131029004521;16,23503033542351;;0,33678190602757885;0,4411211781139748
4,47;;16,3467598286597;16,285993983263754;;0,3358318273649605;0,4411465731094777
