;x D1;x Harissons AD NGD;x Harissons D1 AGD;y D1;y Harissons AD NGD;y Harissons D1 AGD
4,2299999999999995;;7,890079341487864;7,084871046616357;;0,4593225587460829;0,46508789585065446
4,24;;7,896049785552488;7,089348275510707;;0,4570347106428613;0,4630673248920745
4,25;16,5;7,901956231307958;7,0937776604449985;0,333333333;0,45475764412354663;0,4610509727434519
4,26;;7,907799267136282;7,098159653824624;;0,45249131529959397;0,45903884985965665
4,2700000000000005;;7,91357947834665;7,10249470518117;;0,4502356803786735;0,4570309667283605
4,279999999999999;;7,919297447132893;7,106783261156603;;0,4479906956655989;0,45502733386599653
4,29;;7,9249537525327725;7,111025765488517;;0,44575631756323;0,45302796181378047
4,3;;7,9305489703890295;7,115222658996395;;0,44353250257336196;0,45103286113380425
4,31;;7,936083673312202;7,119374379568905;;0,44131920729758994;0,44904204240518975
4,32;;7,9415584306451565;7,123481362152145;;0,43911638843815576;0,44705551622030987
4,33;;7,946973808429278;7,127544038738878;;0,43692400279877713;0,4450732931810749
4,34;;7,95233036937234;7,131562838358692;;0,43474200728545526;0,44309538389528047
4,35;;7,95762867281796;7,1355381870690815;;0,4325703589072658;0,44112179897302106
4,36;;7,9628692747166605;7,139470507947421;;0,43040901477713006;0,43915254902316514
4,37;;7,9680527275984545;7,1433602210838245;;0,42825793211256996;0,4371876446498946
4,38;;7,973179580546969;7,147207743574845;;0,42611706823644285;0,43522709644930396
4,390000000000001;;7,978250379175039;7,151013489518016;;0,42398638057765997;0,4332709150060623
4,3999999999999995;;7,983265665601755;7,154777870007199;;0,4218658266718882;0,43131911089013686
4,41;;7,988225978430947;7,158501293128734;;0,4197553641622319;0,42937169465357433
4,42;;7,993131852731031;7,162184163958348;;0,417654950799902;0,4274286768273462
4,43;;7,997983820016236;7,165826884558828;;0,4155645444448644;0,4254900679182498
4,44;;8,002782408229159;7,169429853978421;;0,41348410306647365;0,42355587840586917
4,45;;8,007528141724595;7,172993468249952;;0,41141358474409206;0,4216261187395968
4,46;;8,012221541254673;7,176518120390634;;0,4093529476676886;0,4197007993357085
4,47;;8,016863123955194;7,1800042004025615;;0,40730215013842636;0,41777993057449986
4,4799999999999995;;8,021453403333203;7,183452095273852;;0,40526115056923157;0,41586352279747657
4,49;;8,025992889255733;7,186862188980441;;0,4032299074853488;0,41395158630460277
4,5;;8,0304820879397;7,190234862488489;;0,4012083795248806;0,41204413135160395
4,51;;8,034921501942927;7,193570493757404;;0,39919652543931133;0,410141168147325
4,52;;8,039311630156261;7,196869457743446;;0,39719430409401746;0,40824270685114283
4,53;;8,043652967796772;7,200132126403907;;0,3952016744687629;0,4063487575704338
4,54;;8,047946006401963;7,203358868701844;;0,3932185956581807;0,40445933035809367
4,55;;8,052191233825036;7,206550050611356;;0,3912450268722385;0,4025744352101104
4,5600000000000005;;8,056389134231123;7,209706035123379;;0,3892809274366928;0,4006940820631898
4,569999999999999;;8,060540188094485;7,212827182251989;;0,3873262567935281;0,39881828079243337
4,58;;8,064644872196657;7,215913849041206;;0,3853809745013814;0,39694704120906527
4,590000000000001;;8,068703659625498;7,218966389572258;;0,38344504023595666;0,3950803730582134
4,6;;8,07271701977513;7,221985154971326;;0,3815184137904229;0,3932182860167379
4,61;;8,076685418346754;7,2249704934177235;;0,3796010550757998;0,39136078969110905
4,62;;8,080609317350294;7,227922750152516;;0,37769292412133326;0,3895078936153375
4,63;;8,08448917510686;7,230842267487556;;0,3757939810748548;0,3876596072489489
4,64;;8,088325446252012;7,233729384814927;;0,3739041862031306;0,38581593997500924
4,65;;8,092118581739788;7,236584438616775;;0,3720234998921976;0,3839769010981963
4,66;;8,095869028847485;7,239407762475523;;0,37015188264768856;0,3821424998429192
4,67;;8,09957723118117;7,24219968708445;;0,36828929509514363;0,38031274535148235
4,68;;8,103243628681888;7,244960540258619;;0,36643569798031145;0,37848764668229723
4,6899999999999995;;8,10686865763257;7,247690646946151;;0,3645910521694379;0,37666721280813786
4,7;;8,11045275066557;7,250390329239823;;0,3627553186495443;0,37485145261444197
4,71;;8,113996336770901;7,253059906388988;;0,36092845852869426;0,37304037489765624
4,72;;8,117499841305035;7,2556996948117884;;0,3591104330362485;0,37123398836362415
4,73;;8,120963686000355;7,2583100081076735;;0,3573012035231094;0,3694323016260178
4,74;;8,124388288975146;7,260891157070192;;0,35550073146195643;0,3676353232048136
4,75;17,688;8,12777406474419;7,263443449700058;0,333333333;0,35370897844746735;0,3658430615248063
4,760000000000001;;8,131121424229885;7,265967191218474;;0,3519259061965328;0,3640555249141682
4,77;;8,1344307747739;7,268462684080706;;0,35015147654845874;0,36227272160304824
4,78;;8,137702520149338;7,270930227989895;;0,3483856514651578;0,36049465972220957
4,79;;8,140937060573378;7,2733701199111;;0,346628393031334;0,35872134730171085
4,8;;8,144134792720426;7,275782654085549;;0,3448796634546541;0,35695279226962334
4,81;;8,147296109735686;7,27816812204512;;0,34313942506591116;0,3551890024507891
