;x D4;x EP D4 NGD;x EP D4 AGD;y D4;y EP D4 NGD;y EP D4 AGD
2,1399999999999997;;3,4056837286902066;3,405683728687025;;0,8402314271532108;0,8402314305278467
2,15;;3,418758269073974;3,418758269070765;;0,8332578818347459;0,8332578851970123
2,16;;3,431883003081068;3,4318830030778322;;0,826342213825719;0,8263422171755886
2,17;;3,445058123406584;3,445058123403321;;0,8194839427703291;0,8194839461077763
2,18;;3,4582838234853837;3,458283823482093;;0,8126825922995128;0,8126825956245131
2,19;;3,4715602974949293;3,47156029749161;;0,8059376899978588;0,8059376933103888
2,1999999999999997;;3,484887740358138;3,484887740354791;;0,7992487673707909;0,7992487706708284
2,21;;3,4982663477462443;3,4982663477428693;;0,792615359812029;0,7926153630995535
2,22;;3,51169631608167;3,5116963160782664;;0,7860370065713183;0,7860370098463099
2,23;;3,525177842540908;3,525177842537476;;0,7795132507224244;0,7795132539848648
2,2399999999999998;;3,5387111250574224;3,538711125053962;;0,7730436391313965;0,7730436423812685
2,25;7,453;3,5522963623245496;3,5522963623210604;0,583333333;0,7666277224250927;0,7666277256623804
2,26;;3,5659337537984146;3,565933753794897;;0,7602650549599687;0,7602650581846565
2,27;;3,579623499700864;3,579623499697317;;0,7539551947911205;0,7539551980031951
2,2800000000000002;;3,5933658010224026;3,5933658010188263;;0,7476977036415909;0,7476977068410394
2,29;;3,607160859525143;3,6071608595215374;;0,7414921468719253;0,7414921500587361
2,3;;3,6210088777457736;3,6210088777421374;;0,7353380934499816;0,7353380966241441
