;x D2;x EP AD NGD;x EP D2 AGD;y D2;y EP AD NGD;y EP D2 AGD
5,34;;15,323136303325267;15,323136310192275;;0,10009744357605968;0,10009853907733104
5,35;;15,38996591695896;15,389965923868827;;0,09949606681064634;0,09949715776942746
5,36;;15,457086998159735;15,457087005112712;;0,09889830306471731;0,09889938949604787
5,37;;15,524500818120671;15,524500825117002;;0,09830413063156483;0,09830521255046777
5,38;;15,592208653578982;15,592208660618915;;0,09771352793489296;0,09771460535637407
5,390000000000001;;15,660211786840183;15,660211793923963;;0,09712647352803425;0,09712754646708188
5,4;;15,728511505802365;15,728511512930233;;0,09654294609317107;0,09654401456475595
5,41;;15,797109103980592;15,797109111152807;;0,09596292444056144;0,09596398845963605
5,42;;15,866005880531429;15,86600588774824;;0,09538638750776934;0,09538744708926783
5,43;;15,935203140277505;15,935203147539163;;0,09481331435890017;0,09481436951773792
5,4399999999999995;;16,004702193732243;16,00470220103901;;0,09424368418384031;0,09424473493491367
5,45;;16,074504357124688;16,07450436447681;;0,09367747629750148;0,09367852265568745
5,46;;16,144610952424415;16,14461095982215;;0,09311467013906975;0,09311571211922566
5,47;;16,215023307366565;16,21502331481017;;0,09255524527125866;0,09255628288822187
5,48;;16,285742755477028;16,28574276296677;;0,09199918137956714;0,09200021464815478
5,489999999999999;;16,356770636097643;16,35677064363378;;0,09144645827154214;0,09144748720655073
5,5;;16,42810829441164;16,428108301994428;;0,09089705587604477;0,09089808049225004
5,510000000000001;;16,499757081469006;16,499757089098715;;0,09035095424252203;0,09035197455467858
5,52;;16,571718354212162;16,571718361889054;;0,08980813354028215;0,08980914956312315
5,53;;16,64399347550166;16,643993483226;;0,08926857405777415;0,08926958580601119
5,54;;16,71658381414193;16,716583821913986;;0,08873225620187272;0,08873326369019532
5,55;;16,78949074490726;16,789490752727303;;0,0881991604971661;0,0882001637402416
5,56;;16,86271564856781;16,862715656436112;;0,08766926758524916;0,08767026659772248
5,57;;16,936259911915787;16,936259919832615;;0,08714255822402037;0,0871435530205136
5,58;;17,010124927791644;17,010124935757272;;0,08661901328698324;0,08662000388209554
5,59;;17,084312095110537;17,08431210312525;;0,08609861376255142;0,08609960017085871
5,6000000000000005;;17,15882281888879;17,15882282695286;;0,08558134075335852;0,08558232298941322
5,609999999999999;;17,23365851027048;17,233658518384175;;0,08506717547557217;0,08506815355390293
5,62;;17,308820586554198;17,308820594717808;;0,08455609925821123;0,08455707319332273
5,63;;17,384310471219855;17,384310479433662;;0,0840480935424685;0,08404906334884123
5,64;;17,460129593955692;17,46012960221997;;0,08354313988103636;0,08354410557312633
5,65;;17,536279390685294;17,536279399000335;;0,08304121993743696;0,08304218152967559
5,66;;17,61276130359483;17,612761311960917;;0,08254231548535665;0,08254327299215035
5,67;;17,689576781160355;17,689576789577785;;0,08204640840798366;0,08204736184371376
